68244_H3K4me1_Ren_sort_peaks.narrowPeak.gz	68115_EP300_Ren_sort_peaks.narrowPeak.gz	54499_H3K27ac_sort_peaks.narrowPeak.gz	62993_H3K27ac_sort_peaks.narrowPeak.gz	60947_H3K4me2_sort_peaks.narrowPeak.gz	5097_HOXC9_sort_peaks.narrowPeak.gz	55119_SOX2_sort_peaks.narrowPeak.gz	5060_OLIG2_sort_peaks.narrowPeak.gz	54562_H3K27ac_sort_peaks.narrowPeak.gz	53322_H3K4me1_sort_peaks.narrowPeak.gz	56691_POLII_sort_peaks.narrowPeak.gz	61702_H3K9ac_sort_peaks.narrowPeak.gz	61864_H3K27ac_sort_peaks.narrowPeak.gz	54525_H3K27ac_sort_peaks.narrowPeak.gz	53421_H3K4me1_sort_peaks.narrowPeak.gz	1545_DNase_sort_peaks.narrowPeak.gz	58242_SPI1_sort_peaks.narrowPeak.gz	58256_SPI1_sort_peaks.narrowPeak.gz	1932_EP300_sort_peaks.narrowPeak.gz	58318_DNase_sort_peaks.narrowPeak.gz	58262_SPI1_sort_peaks.narrowPeak.gz	1491_DNase_sort_peaks.narrowPeak.gz
hg19,chr2,104667872,104670648	0.0	0.0	4.8547	0.0	0.0	0.0	0.0	0.0	0.0	3.8248	0.0	0.0	18.43109	0.0	0.0	0.0	0.0	0.0	28.6587	0.0	19.42604	21.73759
hg19,chr21,17681162,17682802	0.0	0.0	179.6498	0.0	24.00723	9.02402	15.00045	66.3885	24.34641	0.0	0.0	0.0	0.0	6.24753	0.0	0.0	3.66722	0.0	0.0	0.0	34.14278	35.48957
hg19,chr8,80874361,80876746	4.48875	0.0	8.29443	0.0	3.89532	101.77798	93.67643	150.52693	15.78466	13.12859	0.0	0.0	5.8966	0.0	16.20938	0.0	0.0	5.99337	15.60314	0.0	29.12729	22.22725
hg19,chr7,127174386,127177546	0.0	0.0	25.08323	0.0	18.25254	0.0	0.0	12.12516	0.0	14.7866	0.0	0.0	0.0	0.0	7.37655	0.0	3.6901	0.0	0.0	6.40384	3.76586	20.69534
hg19,chr1,61917795,61920190	9.37913	36.86064	13.36089	8.35591	6.16038	39.13373	37.20584	10.42352	53.39169	14.63959	0.0	3.99252	0.0	10.26897	11.76144	8.84418	50.9757	40.5115	0.0	40.15215	63.18655	35.09029
hg19,chr6,170747095,170748864	9.90568	0.0	12.36306	9.96604	6.86161	32.89753	0.0	91.27762	25.58992	16.99967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr11,110000895,110003234	2.63038	0.0	8.45393	0.0	5.85985	22.90776	18.85832	44.06178	17.24144	8.10834	0.0	0.0	5.91451	0.0	0.0	0.0	13.46883	17.39853	8.46236	23.85033	6.49028	8.1185
hg19,chr5,30994283,30996047	0.0	0.0	11.88961	0.0	3.09227	112.57201	61.69771	178.23503	4.77472	6.41055	0.0	0.0	8.52492	0.0	5.33918	0.0	0.0	0.0	0.0	0.0	13.53187	0.0
hg19,chr11,12865332,12868546	5.77457	7.35199	50.74571	4.15331	10.40635	17.39322	7.51914	15.42378	5.01073	10.44018	2.41975	4.33966	5.75809	8.91135	7.47442	9.54182	16.49959	28.46884	0.0	8.69231	13.788	4.59998
hg19,chr6,9095334,9096985	0.0	0.0	0.0	0.0	15.24136	263.51154	95.84455	90.30879	0.0	4.38092	0.0	0.0	5.05285	0.0	5.88501	0.0	0.0	0.0	0.0	0.0	36.28783	21.87691
hg19,chr3,62405817,62408099	0.0	0.0	5.95175	0.0	7.50668	6.20577	79.6562	93.42361	0.0	9.98287	0.0	0.0	8.98822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.65136	39.9494
hg19,chr8,77598007,77600645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.62197	0.0	0.0	0.0	3.08661	0.0	9.46547	0.0	0.0	18.09388	0.0	0.0	20.9516	28.78279
hg19,chr10,124827454,124829734	0.0	0.0	0.0	0.0	17.17517	27.38751	18.78454	13.19729	0.0	13.0709	0.0	0.0	0.0	0.0	3.75062	0.0	6.66101	0.0	0.0	0.0	18.47712	30.73298
hg19,chr15,97128054,97130294	0.0	0.0	50.95301	0.0	6.29357	0.0	0.0	0.0	0.0	16.28381	0.0	0.0	0.0	0.0	6.8877	0.0	6.38345	18.37742	0.0	5.02468	17.70045	11.10706
hg19,chr5,50467950,50469989	0.0	0.0	4.55313	0.0	7.78698	20.42036	0.0	37.18016	0.0	12.41768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5014	0.0	11.22845	14.15135
hg19,chr1,198263562,198265742	0.0	0.0	26.95728	0.0	12.9883	78.31235	0.0	51.04131	0.0	9.2048	0.0	0.0	0.0	0.0	0.0	0.0	4.16847	5.35882	0.0	0.0	8.65236	0.0
hg19,chr9,87604796,87606909	0.0	0.0	99.78323	0.0	10.90584	11.08983	14.83112	16.34602	0.0	39.77605	0.0	0.0	6.05283	0.0	17.88716	0.0	0.0	0.0	0.0	0.0	36.5466	11.729
hg19,chr1,213498112,213501134	0.0	0.0	46.81543	0.0	0.0	0.0	0.0	0.0	0.0	22.44577	0.0	0.0	0.0	0.0	4.80822	0.0	0.0	0.0	0.0	0.0	12.90079	16.7607
hg19,chr7,25791903,25794282	4.83034	0.0	41.98948	9.96604	0.0	0.0	0.0	0.0	6.1739	22.50116	0.0	0.0	98.35094	26.40365	13.88433	0.0	18.13007	25.88157	0.0	12.24637	45.25266	16.81065
hg19,chr8,59941214,59943636	0.0	0.0	27.94181	0.0	0.0	9.43254	4.39798	0.0	0.0	13.12859	0.0	0.0	12.24809	0.0	10.89117	0.0	43.31012	0.0	16.69502	31.53551	36.53777	52.61024
hg19,chr9,133353647,133355097	0.0	0.0	13.14373	0.0	0.0	62.89896	0.0	59.08092	0.0	17.05227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78557	0.0	11.37619	23.99412
hg19,chr8,28370867,28371860	0.0	0.0	0.0	0.0	5.7467	7.41081	101.62109	18.23022	0.0	0.0	0.0	0.0	76.78761	0.0	0.0	0.0	13.77205	0.0	15.96109	8.62701	5.95749	30.10109
hg19,chr13,35772272,35774420	0.0	0.0	0.0	0.0	0.0	96.05057	0.0	0.0	0.0	11.56743	0.0	0.0	0.0	0.0	4.99335	0.0	0.0	0.0	0.0	0.0	17.11146	29.29614
hg19,chr1,167296954,167299046	0.0	0.0	3.90639	0.0	0.0	0.0	0.0	0.0	0.0	6.75684	0.0	0.0	0.0	0.0	20.66398	0.0	10.04863	16.12593	0.0	12.62053	72.44473	67.22193
hg19,chr3,181958774,181961127	0.0	0.0	43.64301	0.0	6.48464	119.00069	14.33549	208.6675	5.19323	25.88492	0.0	0.0	28.02185	17.75489	0.0	3.70599	35.30363	22.67924	12.26438	20.49196	50.65618	29.16495
hg19,chr13,36072914,36075972	0.0	0.0	8.14482	0.0	4.92808	11.37548	0.0	63.33245	0.0	18.66091	0.0	0.0	13.51314	0.0	13.91089	4.51097	0.0	12.0786	14.75054	0.0	7.43838	4.57032
hg19,chr10,37054745,37057224	0.0	0.0	0.0	0.0	11.34225	41.47081	19.97853	54.39737	0.0	0.0	0.0	0.0	9.7332	0.0	13.65076	0.0	5.11695	11.80969	7.04732	0.0	68.18594	42.4272
hg19,chr6,22148574,22151387	9.54039	0.0	100.51408	30.93711	5.10585	238.11928	32.35303	18.86584	53.64595	14.2542	6.10154	3.99252	0.0	0.0	0.0	0.0	38.15032	20.70829	0.0	35.93038	37.43539	23.91684
hg19,chr7,34097962,34100011	10.239	0.0	20.30186	0.0	7.05311	6.74769	5.41555	10.25519	59.66073	18.11533	0.0	0.0	0.0	0.0	10.03776	0.0	2.64962	0.0	0.0	0.0	46.55508	41.08575
hg19,chr5,124244194,124245446	21.34821	0.0	5.86615	7.51768	0.0	5.50852	0.0	16.53078	0.0	26.00507	16.2363	0.0	0.0	0.0	7.23272	0.0	0.0	55.93332	0.0	4.84103	9.73805	28.5132
hg19,chr9,92292484,92293889	0.0	0.0	11.60085	0.0	7.90624	19.74769	58.10903	68.1255	10.75999	34.48768	0.0	0.0	11.14009	0.0	8.98066	0.0	14.25309	8.71796	15.60314	7.82627	15.75717	15.4716
hg19,chr6,20867105,20870529	15.81628	0.0	61.22151	0.0	0.0	137.76224	8.26121	23.79875	0.0	6.00052	0.0	0.0	0.0	0.0	4.05962	0.0	7.521	34.36947	0.0	0.0	24.68861	21.93276
hg19,chr12,97468703,97471089	0.0	0.0	25.2517	0.0	11.12118	83.77566	24.23704	31.55104	7.02745	23.97393	0.0	0.0	22.37386	0.0	20.36842	0.0	40.70307	0.0	0.0	22.76131	14.77059	27.57819
hg19,chr3,193660817,193662478	8.56854	23.066	3.9191	4.84744	6.2393	0.0	0.0	0.0	4.6667	28.77379	0.0	0.0	0.0	0.0	3.96903	0.0	15.84178	0.0	0.0	10.56581	8.56371	3.81482
hg19,chr5,107299863,107302976	0.0	0.0	7.51571	0.0	8.861	51.38424	0.0	0.0	0.0	11.88593	0.0	0.0	15.02245	0.0	0.0	0.0	0.0	0.0	15.30681	0.0	9.62258	10.8262
hg19,chr21,34465959,34469066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.10758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr2,50840428,50844037	0.0	0.0	32.5695	0.0	7.40333	5.73182	0.0	30.80278	7.67432	5.62237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,3401031,3402562	0.0	0.0	11.69225	0.0	0.0	47.15703	6.62432	8.96181	0.0	6.41055	0.0	0.0	25.66305	0.0	5.25827	0.0	0.0	0.0	27.75852	0.0	35.29556	38.14955
hg19,chr6,135601698,135604052	0.0	0.0	0.0	0.0	8.88853	15.78202	10.07089	54.26274	0.0	7.00392	0.0	0.0	0.0	0.0	5.52341	0.0	5.26555	0.0	0.0	7.3659	13.53187	16.97771
hg19,chr6,23180012,23182186	10.80828	0.0	65.328	7.51768	4.81157	67.09019	38.02966	233.29344	0.0	5.89221	0.0	0.0	19.66071	11.19576	10.36624	11.73227	0.0	116.14501	0.0	0.0	84.31443	84.66522
hg19,chr12,103405885,103408290	0.0	0.0	19.81716	0.0	25.61192	0.0	83.44029	72.75921	6.28236	6.60753	0.0	0.0	4.84663	0.0	10.74731	0.0	0.0	0.0	0.0	0.0	7.17452	13.98339
hg19,chr6,163276830,163279930	0.0	32.42507	17.25687	7.51768	16.11477	0.0	15.47044	9.71619	0.0	8.24179	0.0	3.04223	69.93556	4.20454	4.62758	13.42443	50.99918	53.66481	23.66263	51.23858	58.37851	47.76523
hg19,chr9,84264195,84266950	0.0	0.0	3.62813	0.0	0.0	40.25821	14.25406	133.17017	0.0	4.07316	0.0	0.0	51.3506	0.0	6.98426	0.0	13.81172	0.0	9.5242	0.0	17.59929	5.61033
hg19,chr9,82276120,82278534	0.0	0.0	11.4728	0.0	0.0	0.0	0.0	11.17903	0.0	6.90208	0.0	0.0	65.12206	0.0	0.0	0.0	17.97453	8.73362	44.69046	8.82913	17.76894	12.97039
hg19,chr4,153287655,153290517	0.0	0.0	42.05215	0.0	11.73561	51.92847	0.0	34.65296	0.0	10.02453	0.0	0.0	0.0	0.0	5.64798	0.0	0.0	7.51413	0.0	0.0	14.64196	23.34327
hg19,chr18,42322323,42326001	3.60223	0.0	94.23934	0.0	17.25036	10.90311	71.72358	139.25847	0.0	18.84977	0.0	0.0	0.0	5.30907	4.08394	6.24924	15.75378	34.51908	0.0	15.89146	17.15836	4.31063
hg19,chr18,42942363,42944135	0.0	0.0	42.05215	0.0	5.07932	0.0	5.61424	0.0	0.0	16.99967	0.0	0.0	0.0	0.0	8.20994	0.0	0.0	0.0	0.0	0.0	41.56824	42.00611
hg19,chr8,59168210,59170121	0.0	0.0	5.45615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01943	0.0	0.0	14.17169	0.0	0.0	16.63805	7.31245
hg19,chr6,38358690,38360084	0.0	0.0	16.11876	0.0	8.39563	32.09842	0.0	9.88097	0.0	16.92578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr1,204423958,204424935	0.0	0.0	29.39968	0.0	9.35904	7.89929	47.10452	128.37413	0.0	26.10667	0.0	0.0	104.65387	5.41272	18.23866	0.0	0.0	0.0	12.25248	0.0	52.73448	43.9733
hg19,chr14,80095739,80097310	0.0	0.0	6.70794	0.0	11.23685	0.0	59.75536	24.26793	11.89452	9.13185	0.0	0.0	0.0	0.0	4.87945	0.0	12.34209	0.0	0.0	9.33029	0.0	0.0
hg19,chr8,34855837,34858630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.25919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.21537	31.70367
hg19,chr5,124708335,124710392	0.0	0.0	0.0	0.0	4.2986	43.32038	0.0	62.47758	0.0	10.75527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr5,124682735,124685593	0.0	0.0	7.1979	0.0	4.82791	21.4486	18.87457	11.48458	0.0	12.46221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr4,90917033,90921053	0.0	0.0	46.60048	0.0	6.67424	23.70285	5.10441	61.03329	0.0	4.59228	0.0	0.0	0.0	0.0	4.37867	0.0	15.79145	7.92188	7.64257	7.26466	31.46455	8.25014
hg19,chr5,124330649,124332930	2.13442	0.0	10.07614	6.03686	11.81143	8.83574	8.95932	118.82459	7.67432	11.88593	0.0	0.0	20.60817	0.0	10.20797	0.0	17.48607	3.65247	14.87088	8.88044	7.80378	7.05947
hg19,chr2,226758670,226760695	0.0	0.0	5.26246	0.0	4.59605	0.0	0.0	0.0	0.0	14.38052	0.0	0.0	0.0	0.0	5.02719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr21,17526224,17528103	0.0	0.0	6.75443	0.0	0.0	0.0	0.0	0.0	0.0	3.8248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.82506	24.51576
hg19,chr10,11721307,11722768	5.03395	0.0	39.97148	0.0	9.4711	99.95824	32.97541	29.20501	8.95433	3.84536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr16,61057518,61059625	0.0	0.0	5.02238	0.0	6.66635	5.01499	8.52656	9.76519	0.0	0.0	0.0	0.0	0.0	0.0	9.18455	0.0	0.0	0.0	10.17653	0.0	5.51734	8.14255
hg19,chr18,49572585,49574511	0.0	0.0	16.72589	0.0	5.79895	77.31126	7.89636	53.99851	0.0	15.05354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.10974	0.0	11.22845	11.81749
hg19,chr2,3268196,3270849	8.71068	0.0	80.57539	0.0	4.2066	11.14608	62.38699	185.27283	0.0	38.25568	0.0	0.0	0.0	0.0	22.35115	0.0	0.0	25.44617	8.0675	6.40384	18.9698	20.73808
hg19,chr2,151182874,151185472	0.0	0.0	73.10419	12.0921	28.9154	0.0	17.86487	7.39875	32.94458	11.4446	0.0	0.0	107.12508	0.0	10.47737	0.0	0.0	0.0	10.12745	0.0	55.87061	44.62157
hg19,chr3,63672828,63674786	0.0	0.0	8.45312	0.0	0.0	11.37548	0.0	86.45045	5.19323	4.33983	0.0	0.0	45.31882	0.0	12.52937	0.0	0.0	0.0	8.7565	0.0	12.30112	8.14255
hg19,chr1,33828789,33830947	8.60376	0.0	184.44855	0.0	14.74995	0.0	15.39809	139.29578	56.2896	44.97512	0.0	5.60871	179.24838	7.57398	10.12706	0.0	92.97173	22.17748	28.9354	58.76973	53.8135	56.2733
hg19,chr4,126439832,126442014	0.0	0.0	3.48965	0.0	0.0	0.0	0.0	0.0	0.0	14.24182	0.0	0.0	0.0	0.0	6.92689	0.0	20.84141	18.31739	0.0	21.12819	0.0	5.85668
hg19,chr9,38425496,38429775	0.0	0.0	54.63602	0.0	0.0	0.0	0.0	0.0	0.0	28.41185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6009
hg19,chr6,3349397,3352257	3.60024	0.0	113.77621	5.14061	36.30217	16.3272	36.56163	5.64772	49.92915	29.67632	0.0	0.0	104.72486	0.0	15.61097	0.0	27.1986	0.0	7.58018	9.12498	36.07438	39.19986
hg19,chr14,68634843,68636060	0.0	0.0	5.12052	7.9404	4.02549	84.00858	0.0	18.42164	14.36356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.28796	0.0	0.0	7.16459	0.0	0.0
hg19,chr13,43167371,43169597	0.0	0.0	0.0	0.0	0.0	7.68917	6.6625	32.2481	0.0	8.72169	0.0	0.0	0.0	0.0	0.0	7.4894	33.43543	23.07686	7.95169	39.45274	32.4367	23.42374
hg19,chr13,78406128,78407714	0.0	0.0	11.92887	0.0	0.0	0.0	27.10216	8.28458	0.0	18.80369	0.0	0.0	45.85383	0.0	3.72721	0.0	17.77708	12.9319	8.83656	0.0	13.67379	24.56094
hg19,chr9,71422469,71425428	5.77457	8.63442	13.77568	5.76737	4.43921	44.86301	0.0	0.0	6.39639	23.09147	0.0	0.0	0.0	0.0	6.57453	0.0	5.8374	0.0	0.0	0.0	8.56069	22.12897
hg19,chr11,126797947,126800656	0.0	0.0	9.88645	3.81815	0.0	0.0	0.0	0.0	14.02341	23.26411	0.0	0.0	0.0	0.0	6.50505	0.0	13.56313	9.28831	0.0	8.66236	28.52182	21.51422
hg19,chr9,109382587,109385126	0.0	0.0	78.10542	0.0	10.51456	11.34145	37.43486	91.24129	0.0	12.08839	0.0	0.0	8.52492	0.0	6.18753	0.0	7.28084	0.0	13.25026	7.84378	13.61917	6.10113
hg19,chr5,111183563,111185323	0.0	0.0	5.02238	0.0	10.12826	83.26394	10.84861	0.0	0.0	3.54498	0.0	0.0	0.0	0.0	6.16624	0.0	28.09569	0.0	0.0	17.17901	14.18125	27.05696
hg19,chr8,134681048,134683216	0.0	0.0	6.01658	0.0	0.0	9.43254	15.02446	229.32808	0.0	4.78559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr7,108014729,108017176	0.0	0.0	8.1537	0.0	0.0	22.83057	0.0	0.0	0.0	17.69087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr12,50599851,50601238	4.35772	0.0	72.85271	0.0	0.0	14.44624	0.0	14.01263	0.0	7.97434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr3,158085650,158086832	0.0	0.0	0.0	0.0	0.0	25.47385	0.0	28.53342	0.0	0.0	0.0	0.0	0.0	0.0	9.28164	0.0	0.0	8.10168	5.39357	0.0	0.0	0.0
hg19,chr14,54687583,54688495	0.0	0.0	0.0	0.0	11.25674	9.19699	0.0	0.0	6.2508	0.0	0.0	0.0	0.0	0.0	5.66376	0.0	21.2434	12.65814	0.0	18.46039	0.0	0.0
hg19,chr9,98274342,98275314	0.0	0.0	0.0	0.0	0.0	19.69166	4.29754	0.0	0.0	8.45587	0.0	0.0	0.0	7.68467	6.06608	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr7,155264047,155265809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2159	0.0	17.6818	0.0	0.0	17.27768	7.02369	0.0
hg19,chr5,50854444,50856213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.41301	30.50973
hg19,chr8,78370218,78372418	0.0	0.0	0.0	0.0	0.0	35.31493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.24679	0.0
hg19,chr2,172947779,172949246	0.0	0.0	19.81716	0.0	7.8358	0.0	0.0	0.0	0.0	7.8996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr8,77141110,77143124	0.0	0.0	0.0	0.0	0.0	85.21732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr7,69596979,69598263	0.0	0.0	21.3167	0.0	0.0	45.23821	0.0	0.0	0.0	8.05406	0.0	0.0	0.0	0.0	13.46914	0.0	7.39108	0.0	0.0	5.25413	9.71458	43.49152
hg19,chr12,59460190,59462367	0.0	0.0	0.0	0.0	4.5446	53.22316	0.0	0.0	26.66695	0.0	0.0	0.0	0.0	0.0	6.67375	0.0	54.42865	8.86621	0.0	41.06029	33.88982	0.0
hg19,chr1,119028026,119029955	0.0	0.0	0.0	0.0	0.0	31.45539	0.0	0.0	6.70148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.4593	0.0	0.0	7.56602	0.0	0.0
hg19,chr7,28114903,28117771	5.4389	0.0	0.0	8.93895	0.0	0.0	0.0	0.0	75.12416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88575	26.39414	0.0	3.74015	0.0	5.71325
hg19,chr8,49494150,49495734	10.68658	37.41117	0.0	7.51768	8.26562	0.0	0.0	57.283	76.14062	15.46893	0.0	0.0	0.0	33.08531	0.0	0.0	25.26924	32.80358	0.0	38.03664	12.83828	9.27859
hg19,chr5,81318882,81321683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.16372	0.0	0.0	0.0	0.0	0.0	3.92311	0.0	18.96747	0.0	0.0	11.36671	0.0	3.62367
hg19,chr3,168958333,168962944	5.03395	12.14089	0.0	5.14061	0.0	0.0	0.0	0.0	65.43776	0.0	0.0	0.0	13.22938	9.48154	10.67534	10.46252	6.52604	8.10777	0.0	5.6139	9.67292	4.79151
hg19,chr10,78282592,78284988	0.0	0.0	13.73355	0.0	5.48755	232.61528	0.0	14.05914	5.7867	12.41912	0.0	0.0	0.0	0.0	0.0	0.0	44.66396	8.86621	0.0	24.21969	5.83008	6.09596
hg19,chr11,75758037,75760619	5.81049	0.0	0.0	0.0	0.0	81.40152	0.0	0.0	23.54938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68835	0.0	0.0	9.79646	0.0	9.33468
hg19,chr3,55017475,55018560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.53784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6576	0.0	0.0	14.83228	0.0	0.0
hg19,chr10,77021198,77022845	0.0	0.0	0.0	0.0	0.0	6.69896	0.0	12.33123	7.09681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.54007	0.0	0.0	8.94468	0.0	0.0
hg19,chr4,95589445,95591459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.56552	3.48981	5.42907	0.0	0.0	0.0	0.0	0.0	16.57604	0.0	0.0	12.6723	0.0	0.0
hg19,chr18,43168347,43170729	0.0	5.29802	5.92379	9.96604	0.0	0.0	0.0	0.0	112.92274	9.41213	0.0	0.0	0.0	7.2426	3.66594	0.0	7.38182	16.92153	0.0	7.85811	7.84774	0.0
hg19,chr21,17951012,17953659	0.0	0.0	31.84541	0.0	0.0	9.8086	0.0	0.0	9.02013	10.9306	0.0	0.0	0.0	0.0	12.97401	0.0	71.73398	32.7758	0.0	33.19998	0.0	4.6224
hg19,chr1,169910396,169913079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.51144	0.0	0.0	31.74857	0.0	0.0
hg19,chr1,198339402,198341607	0.0	0.0	0.0	0.0	0.0	31.96342	0.0	0.0	5.99892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr13,100338445,100342077	0.0	0.0	10.70494	0.0	15.27685	28.91072	0.0	0.0	0.0	10.86626	0.0	0.0	10.58715	0.0	3.41222	0.0	0.0	5.30101	22.10886	0.0	0.0	22.38878
hg19,chr17,2079772,2081236	0.0	0.0	0.0	3.46006	0.0	0.0	0.0	0.0	10.72211	0.0	0.0	0.0	0.0	2.22163	0.0	0.0	17.18247	0.0	0.0	9.544	0.0	0.0
hg19,chr9,113923350,113928045	0.0	0.0	18.59324	6.03686	0.0	32.60262	0.0	0.0	22.14798	14.63585	0.0	0.0	0.0	5.41272	0.0	0.0	56.65804	11.84779	0.0	32.45183	0.0	0.0
hg19,chr20,54241646,54244672	0.0	0.0	0.0	0.0	0.0	72.57195	0.0	10.52807	19.96126	4.76967	0.0	0.0	0.0	0.0	0.0	0.0	29.38995	0.0	0.0	10.65008	0.0	0.0
hg19,chr5,131600830,131602104	0.0	0.0	0.0	0.0	0.0	10.51223	0.0	9.02572	72.27673	0.0	0.0	0.0	0.0	6.53218	0.0	0.0	68.14922	17.13251	0.0	55.60708	0.0	0.0
hg19,chr1,62053433,62055908	8.75278	0.0	10.74751	0.0	9.778	0.0	0.0	0.0	33.29947	9.05581	0.0	0.0	0.0	0.0	6.53339	8.24602	33.33622	30.54721	0.0	20.25066	34.60401	10.97907
hg19,chr17,8583345,8585318	5.27182	6.91633	0.0	6.62703	0.0	0.0	0.0	0.0	12.07212	0.0	0.0	0.0	0.0	5.48042	0.0	12.21449	54.78427	49.99279	0.0	40.61691	0.0	0.0
hg19,chr6,105044981,105046701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.66335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.74699	0.0	7.04732	10.41187	0.0	0.0
hg19,chr3,193677518,193680170	2.63038	0.0	12.16176	0.0	15.07176	19.28189	0.0	27.15517	5.01073	13.0709	0.0	0.0	0.0	0.0	7.17155	0.0	75.63311	16.377	0.0	8.60832	59.01198	43.46756
hg19,chr2,85504632,85506255	0.0	43.5643	4.50597	6.03686	0.0	12.90226	0.0	17.51025	81.5788	10.68178	0.0	9.55556	0.0	8.98939	0.0	8.85599	6.31031	90.9284	0.0	68.44235	7.30603	6.85409
hg19,chr4,54061474,54065280	0.0	25.21556	4.9184	0.0	12.01231	10.73545	0.0	10.56527	14.1886	4.50216	0.0	0.0	0.0	0.0	0.0	5.95472	42.20658	29.85102	0.0	40.73011	22.86675	33.0027
hg19,chr6,45847301,45850554	8.21087	0.0	0.0	0.0	7.78698	0.0	7.8719	5.85155	10.72211	6.2142	0.0	0.0	0.0	4.99638	12.10993	13.51389	60.052	118.94746	0.0	41.01447	0.0	0.0
hg19,chr3,94051018,94053829	0.0	0.0	0.0	0.0	0.0	127.512	0.0	17.51025	4.4524	9.13185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hg19,chr9,89648350,89651598	7.36347	0.0	0.0	0.0	0.0	31.06042	0.0	0.0	10.06475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.25639	5.72551	0.0	18.21079	7.30674	36.10044
hg19,chr18,43133056,43135229	0.0	0.0	0.0	0.0	0.0	93.56892	0.0	6.73474	54.29742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.44382	11.84779	0.0	32.14948	0.0	0.0
hg19,chr7,25919000,25922541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.3711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.32686	6.11722	0.0	11.96387	0.0	0.0
